ItemID,OutletID,TotalSales,Rating
FDH58,OUT049,115.9834,4.0
FDQ33,OUT049,150.3708,4.0
FDA21,OUT049,186.3924,4.0
FDJ09,OUT049,44.7744,4.0
FDT57,OUT049,238.2248,4.0
FDX45,OUT049,155.263,4.0
FDL22,OUT049,90.3488,4.0
FDR10,OUT049,163.7552,4.0
FDY10,OUT049,112.7176,4.0
FDZ09,OUT049,163.8868,4.0
FDZ58,OUT049,121.8072,4.0
FDW45,OUT049,145.3418,4.0
FDV46,OUT049,140.818,4.0
FDN57,OUT049,140.9154,4.0
FDR09,OUT049,260.5962,4.0
FDN21,OUT049,161.8236,4.0
FDP09,OUT049,213.5902,4.0
FDV58,OUT049,196.1452,4.0
FDH10,OUT049,193.0478,4.0
DRG48,OUT049,147.2102,4.0
DRD25,OUT049,114.386,4.0
DRE13,OUT049,86.5198,4.0
DRB24,OUT049,155.1656,4.0
DRN37,OUT049,166.5158,4.0
DRJ24,OUT049,186.8924,4.0
DRK13,OUT049,200.2084,4.0
DRF13,OUT049,144.3444,4.0
DRH37,OUT049,164.2526,4.0
DRC12,OUT049,190.4188,4.0
DRI25,OUT049,56.4614,4.0
DRE49,OUT049,153.5024,4.0
FDA34,OUT049,174.508,4.0
FDI35,OUT049,182.0634,4.0
FDE36,OUT049,161.8868,4.0
FDZ59,OUT049,166.15,4.0
FDY11,OUT049,65.4142,4.0
FDQ36,OUT049,37.2848,4.0
FDS36,OUT049,111.857,4.0
FDP12,OUT049,36.8874,4.0
FDM60,OUT049,42.2138,4.0
FDM36,OUT049,173.5422,4.0
FDL48,OUT049,48.5034,4.0
FDX47,OUT049,155.8288,4.0
FDY47,OUT049,131.531,4.0
FDO49,OUT049,48.9008,4.0
FDN49,OUT049,40.048,4.0
FDQ25,OUT049,172.5422,4.0
FDG38,OUT049,86.6224,4.0
FDL50,OUT049,125.4046,4.0
FDI38,OUT049,207.3638,4.0
FDC14,OUT049,42.0454,4.0
FDU50,OUT049,115.3176,4.0
FDJ15,OUT049,184.4608,4.0
FDC16,OUT049,86.054,4.0
FDQ26,OUT049,57.8562,4.0
FDY38,OUT049,231.63,4.0
FDC40,OUT049,79.3986,4.0
FDB40,OUT049,145.8102,4.0
FDD52,OUT049,110.857,4.0
FDA27,OUT049,253.9672,4.0
FDR16,OUT049,214.4218,4.0
FDG17,OUT049,244.4486,4.0
FDR40,OUT049,78.7618,4.0
FDT52,OUT049,244.6144,4.0
FDT16,OUT049,262.1278,4.0
FDG05,OUT049,155.263,4.0
FDP28,OUT049,262.8936,4.0
FDH17,OUT049,96.3726,4.0
FDV52,OUT049,119.7466,4.0
FDF53,OUT049,178.7318,4.0
FDN56,OUT049,144.8786,4.0
FDF44,OUT049,130.3968,4.0
FDH56,OUT049,117.1492,4.0
FDD21,OUT049,112.7176,4.0
FDO20,OUT049,254.0382,4.0
FDS19,OUT049,77.3012,4.0
FDC09,OUT049,104.1332,4.0
FDR56,OUT049,199.0768,4.0
FDW07,OUT049,89.6514,4.0
FDF45,OUT049,57.1904,4.0
FDI08,OUT049,250.1092,4.0
FDC08,OUT049,228.372,4.0
FDX07,OUT049,184.495,4.0
FDP08,OUT049,192.0478,4.0
FDY39,OUT049,181.8608,4.0
FDO39,OUT049,182.8608,4.0
FDM51,OUT049,102.2674,4.0
FDH31,OUT049,98.0042,4.0
FDI07,OUT049,198.1426,4.0
FDX03,OUT049,47.1744,4.0
FDJ27,OUT049,103.3674,4.0
FDU27,OUT049,48.8376,4.0
FDN33,OUT049,93.5436,4.0
FDH46,OUT049,103.1332,4.0
FDG46,OUT049,115.0518,4.0
FDX33,OUT049,159.5578,4.0
FDS58,OUT049,160.0578,4.0
FDU10,OUT049,38.4848,4.0
FDB46,OUT049,213.7244,4.0
FDU21,OUT049,34.9558,4.0
FDO09,OUT049,264.491,4.0
FDW09,OUT049,80.4302,4.0
FDP22,OUT049,49.8666,4.0
FDL57,OUT049,258.8304,4.0
FDL09,OUT049,169.2816,4.0
DRD01,OUT049,53.2614,4.0
DRB48,OUT049,37.8822,4.0
DRA24,OUT049,165.0868,4.0
FDE35,OUT049,57.6904,4.0
FDD23,OUT049,186.5898,4.0
FDH47,OUT049,98.4068,4.0
FDW11,OUT049,61.0194,4.0
DRH59,OUT049,72.338,4.0
NCA30,OUT049,190.1872,4.0
FDW12,OUT049,146.6444,4.0
FDS24,OUT049,87.2514,4.0
FDT23,OUT049,78.8986,4.0
FDA52,OUT049,175.537,4.0
FDT07,OUT049,256.633,4.0
FDT39,OUT049,149.8366,4.0
FDI34,OUT049,229.7668,4.0
FDM44,OUT019,105.099,4.0
FDY55,OUT019,258.3988,4.0
NCI54,OUT019,110.4912,4.0
NCX30,OUT019,248.6776,4.0
FDQ34,OUT019,105.5622,4.0
DRK49,OUT019,40.5138,4.0
FDA36,OUT019,183.6924,4.0
FDC48,OUT019,82.1592,4.0
FDH12,OUT019,107.128,4.0
FDH48,OUT019,86.254,4.0
FDI24,OUT019,175.037,4.0
FDS48,OUT019,149.7708,4.0
FDY36,OUT019,74.338,4.0
FDO23,OUT019,94.8436,4.0
FDP11,OUT019,216.1166,4.0
FDV47,OUT019,84.5566,4.0
FDW47,OUT019,121.7414,4.0
FDW59,OUT019,85.9566,4.0
FDN01,OUT019,176.937,4.0
FDP37,OUT019,126.9994,4.0
FDA49,OUT019,89.0198,4.0
FDT13,OUT019,188.8214,4.0
DRD27,OUT019,98.3042,4.0
DRH15,OUT019,43.9428,4.0
FDB39,OUT019,57.4272,4.0
FDD04,OUT019,142.9154,4.0
FDH27,OUT019,145.0128,4.0
FDR14,OUT019,54.7298,4.0
FDV38,OUT019,54.9956,4.0
FDZ38,OUT019,171.3422,4.0
FDB17,OUT019,180.1976,4.0
FDD16,OUT019,74.7696,4.0
FDD53,OUT019,41.8454,4.0
FDE16,OUT019,206.7954,4.0
FDG04,OUT019,185.1898,4.0
FDS40,OUT019,34.619,4.0
FDT40,OUT019,128.3678,4.0
FDU52,OUT019,157.063,4.0
FDB32,OUT019,93.5778,4.0
FDB45,OUT019,106.5306,4.0
FDC32,OUT019,92.0462,4.0
FDE08,OUT019,149.8734,4.0
FDG44,OUT019,55.7298,4.0
FDJ56,OUT019,100.77,4.0
FDX08,OUT019,179.9318,4.0
FDX20,OUT019,227.372,4.0
FDX55,OUT019,216.9166,4.0
DRO59,OUT019,77.9012,4.0
DRP35,OUT019,129.3336,4.0
NCQ05,OUT019,151.0708,4.0
NCT29,OUT019,123.3414,4.0
NCV29,OUT019,176.7686,4.0
NCD43,OUT019,106.1964,4.0
NCE30,OUT019,214.0902,4.0
NCF42,OUT019,177.0712,4.0
NCH43,OUT019,216.6192,4.0
NCH54,OUT019,158.392,4.0
NCH55,OUT019,127.502,4.0
NCJ06,OUT019,119.8782,4.0
NCJ42,OUT019,102.7332,4.0
NCM30,OUT019,43.2796,4.0
NCR30,OUT019,73.4696,4.0
NCS06,OUT019,263.591,4.0
NCT30,OUT019,47.1718,4.0
NCU18,OUT019,142.4496,4.0
NCX18,OUT019,194.911,4.0
NCX42,OUT019,162.9526,4.0
NCZ18,OUT019,252.7698,4.0
FDH19,OUT019,175.1738,4.0
FDP27,OUT019,190.953,4.0
FDV39,OUT019,196.8426,4.0
NCL31,OUT019,144.747,4.0
NCQ43,OUT019,110.2912,4.0
FDH21,OUT019,158.6604,4.0
FDD58,OUT019,100.67,4.0
FDH10,OUT019,192.6478,4.0
FDN21,OUT019,159.8236,4.0
FDN57,OUT019,143.5154,4.0
FDP33,OUT019,256.3672,4.0
FDP58,OUT019,217.6482,4.0
FDW34,OUT019,242.417,4.0
FDX45,OUT019,154.663,4.0
FDZ45,OUT019,197.9084,4.0
DRC25,OUT019,86.7882,4.0
DRD25,OUT019,111.686,4.0
DRE37,OUT019,189.4872,4.0
DRG01,OUT019,78.467,4.0
DRH36,OUT019,73.0696,4.0
DRK37,OUT019,189.453,4.0
FDC60,OUT019,88.8514,4.0
FDQ36,OUT019,38.1848,4.0
FDQ60,OUT019,121.2098,4.0
FDU12,OUT019,263.8568,4.0
FDZ59,OUT019,165.65,4.0
FDS11,OUT019,223.9088,4.0
FDS59,OUT019,111.857,4.0
FDX35,OUT019,227.9036,4.0
FDK25,OUT019,167.8474,4.0
FDP49,OUT019,55.8614,4.0
FDB14,OUT019,92.312,4.0
FDJ02,OUT019,147.2418,4.0
FDJ14,OUT019,78.896,4.0
FDN38,OUT019,251.2408,4.0
FDY49,OUT019,164.7184,4.0
FDA26,OUT019,219.3482,4.0
FDU26,OUT019,120.1782,4.0
FDV26,OUT019,193.0794,4.0
FDY02,OUT019,264.091,4.0
FDH04,OUT019,91.0488,4.0
FDI04,OUT019,198.5426,4.0
FDL28,OUT019,230.0668,4.0
FDQ40,OUT019,175.7712,4.0
FDR52,OUT019,190.8846,4.0
FDV16,OUT019,35.4558,4.0
FDX52,OUT019,192.282,4.0
FDA55,OUT019,225.2088,4.0
FDC21,OUT019,108.4254,4.0
FDL32,OUT019,111.6544,4.0
FDN56,OUT019,145.8786,4.0
FDR31,OUT019,143.8102,4.0
FDS44,OUT019,240.9538,4.0
FDU20,OUT019,120.7098,4.0
FDV19,OUT019,159.1578,4.0
FDW32,OUT019,87.7882,4.0
FDX31,OUT019,234.7958,4.0
FDY56,OUT019,225.3062,4.0
FDZ07,OUT019,62.8194,4.0
FDM27,OUT019,156.3946,4.0
FDO15,OUT019,72.4038,4.0
FDP51,OUT019,119.6124,4.0
FDQ03,OUT019,238.0248,4.0
FDT15,OUT019,183.795,4.0
FDT51,OUT019,110.6544,4.0
FDV27,OUT019,89.3514,4.0
FDG21,OUT019,151.005,4.0
FDG33,OUT019,172.2764,4.0
FDJ57,OUT019,184.3582,4.0
FDB58,OUT019,141.7154,4.0
FDC34,OUT019,155.4972,4.0
FDG46,OUT019,115.4518,4.0
FDP21,OUT019,190.8872,4.0
FDU21,OUT019,35.0558,4.0
FDY34,OUT019,163.9842,4.0
DRA59,OUT019,186.2924,4.0
DRL01,OUT019,232.9958,4.0
FDB23,OUT019,225.9062,4.0
FDZ48,OUT019,113.5544,4.0
FDP25,OUT019,216.4824,4.0
FDC20,OUT019,55.4272,4.0
NCP55,OUT019,56.9614,4.0
FDS13,OUT046,264.7884,4.0
FDX25,OUT046,184.0292,4.0
FDZ38,OUT046,170.4422,4.0
FDT40,OUT046,128.4678,4.0
FDE29,OUT046,58.8878,4.0
FDO40,OUT046,148.7392,4.0
FDD20,OUT046,124.2046,4.0
FDU56,OUT046,182.4266,4.0
FDG32,OUT046,224.0772,4.0
NCM29,OUT046,131.8626,4.0
FDC11,OUT046,89.7172,4.0
FDW23,OUT046,37.5164,4.0
FDK36,OUT046,47.6034,4.0
FDF12,OUT046,149.3076,4.0
FDX24,OUT046,94.1462,4.0
FDK24,OUT046,46.2744,4.0
FDT60,OUT046,121.9388,4.0
FDA48,OUT046,221.4114,4.0
FDY36,OUT046,73.738,4.0
FDN12,OUT046,112.3544,4.0
FDH24,OUT046,157.0288,4.0
FDU35,OUT046,98.27,4.0
FDX59,OUT046,33.3558,4.0
FDV59,OUT046,218.9166,4.0
FDP11,OUT046,216.6166,4.0
FDO25,OUT046,210.527,4.0
FDT25,OUT046,122.2072,4.0
FDR49,OUT046,49.5376,4.0
FDC26,OUT046,112.1886,4.0
FDS01,OUT046,177.9686,4.0
FDY25,OUT046,181.8976,4.0
FDB51,OUT046,61.5852,4.0
DRG27,OUT046,41.1138,4.0
FDY14,OUT046,263.0226,4.0
FDR14,OUT046,52.9298,4.0
FDI15,OUT046,264.1884,4.0
DRG39,OUT046,52.0982,4.0
FDV50,OUT046,122.373,4.0
DRF51,OUT046,36.6506,4.0
FDD39,OUT046,218.185,4.0
FDS50,OUT046,221.1114,4.0
DRE03,OUT046,48.7718,4.0
FDX50,OUT046,110.3228,4.0
DRJ39,OUT046,220.1482,4.0
FDO16,OUT046,83.725,4.0
FDN40,OUT046,154.2998,4.0
FDF16,OUT046,148.8076,4.0
FDK04,OUT046,58.5588,4.0
FDU04,OUT046,121.8414,4.0
FDJ16,OUT046,59.6246,4.0
FDZ04,OUT046,62.151,4.0
FDH16,OUT046,89.683,4.0
FDJ53,OUT046,121.3098,4.0
FDD28,OUT046,59.6904,4.0
FDF41,OUT046,245.246,4.0
FDX40,OUT046,39.3164,4.0
FDB17,OUT046,182.5976,4.0
FDP04,OUT046,64.7168,4.0
FDC41,OUT046,78.167,4.0
FDM28,OUT046,180.266,4.0
FDV40,OUT046,74.1038,4.0
FDZ52,OUT046,110.2886,4.0
FDU40,OUT046,192.5478,4.0
FDS08,OUT046,176.337,4.0
FDZ55,OUT046,160.892,4.0
FDB44,OUT046,210.0586,4.0
FDI56,OUT046,91.3146,4.0
FDA19,OUT046,128.2994,4.0
FDW56,OUT046,192.6162,4.0
FDU32,OUT046,119.9414,4.0
FDU07,OUT046,150.1366,4.0
FDS07,OUT046,113.9518,4.0
FDF20,OUT046,196.6768,4.0
FDA32,OUT046,215.7192,4.0
FDE44,OUT046,50.7692,4.0
FDB09,OUT046,125.8046,4.0
FDP07,OUT046,197.511,4.0
FDR43,OUT046,37.619,4.0
FDP20,OUT046,126.402,4.0
FDQ44,OUT046,120.0756,4.0
FDE32,OUT046,37.3506,4.0
DRK47,OUT046,229.2694,4.0
DRG23,OUT046,152.2682,4.0
DRJ35,OUT046,61.2878,4.0
DRO47,OUT046,114.086,4.0
DRP47,OUT046,252.8382,4.0
DRL47,OUT046,127.4362,4.0
NCM05,OUT046,262.5226,4.0
NCO05,OUT046,100.5384,4.0
NCL29,OUT046,160.2604,4.0
NCN17,OUT046,101.4358,4.0
NCQ29,OUT046,259.5278,4.0
NCL41,OUT046,33.1216,4.0
NCT29,OUT046,122.3414,4.0
NCA41,OUT046,191.9162,4.0
NCK05,OUT046,59.2536,4.0
NCU30,OUT046,161.721,4.0
NCS30,OUT046,128.7652,4.0
NCY42,OUT046,145.147,4.0
NCB19,OUT046,84.6882,4.0
NCS06,OUT046,263.691,4.0
NCS38,OUT046,112.9176,4.0
NCS42,OUT046,92.5146,4.0
NCU54,OUT046,208.427,4.0
NCX54,OUT046,105.8622,4.0
NCA18,OUT046,117.8492,4.0
NCN26,OUT046,115.1808,4.0
NCG54,OUT046,172.1106,4.0
NCG07,OUT046,190.853,4.0
NCJ18,OUT046,117.0124,4.0
NCU18,OUT046,139.8496,4.0
NCE30,OUT046,210.3902,4.0
NCX30,OUT046,249.2776,4.0
NCF30,OUT046,124.6362,4.0
NCH30,OUT046,114.386,4.0
NCL30,OUT046,127.5336,4.0
NCI42,OUT046,207.0954,4.0
NCQ50,OUT046,215.2218,4.0
NCL18,OUT046,194.6136,4.0
NCC06,OUT046,127.1336,4.0
NCB18,OUT046,86.9514,4.0
NCI43,OUT046,49.5376,4.0
NCA06,OUT046,37.919,4.0
NCE54,OUT046,73.9354,4.0
NCP06,OUT046,151.4366,4.0
NCD54,OUT046,143.3786,4.0
FDM03,OUT046,107.8938,4.0
FDX15,OUT046,162.1578,4.0
FDR39,OUT046,184.1292,4.0
NCM07,OUT046,84.0908,4.0
NCK07,OUT046,164.1526,4.0
NCN19,OUT046,189.253,4.0
NCP50,OUT046,78.7618,4.0
NCN14,OUT046,182.7608,4.0
NCJ31,OUT046,243.0196,4.0
FDL33,OUT046,193.8452,4.0
FDR33,OUT046,110.357,4.0
FDT21,OUT046,248.9092,4.0
FDQ46,OUT046,113.7544,4.0
FDQ34,OUT046,107.8622,4.0
FDH58,OUT046,113.1834,4.0
FDF58,OUT046,64.951,4.0
FDJ09,OUT046,43.4744,4.0
FDS57,OUT046,144.847,4.0
FDI33,OUT046,92.8146,4.0
FDY10,OUT046,115.6176,4.0
FDZ09,OUT046,164.8868,4.0
DRC25,OUT046,86.0882,4.0
DRJ01,OUT046,161.0236,4.0
DRL60,OUT046,153.3682,4.0
DRH13,OUT046,106.628,4.0
DRF25,OUT046,34.919,4.0
DRD37,OUT046,45.206,4.0
DRJ37,OUT046,151.9024,4.0
DRE37,OUT046,189.9872,4.0
DRG36,OUT046,170.5106,4.0
DRN36,OUT046,96.6752,4.0
DRI25,OUT046,56.2614,4.0
DRH49,OUT046,84.3592,4.0
FDC35,OUT046,208.7638,4.0
FDC60,OUT046,88.3514,4.0
FDZ36,OUT046,188.224,4.0
FDT12,OUT046,226.1062,4.0
FDB49,OUT046,98.7384,4.0
FDY12,OUT046,49.8008,4.0
FDA47,OUT046,161.721,4.0
FDB12,OUT046,102.0648,4.0
FDO48,OUT046,219.8456,4.0
FDX11,OUT046,181.4634,4.0
FDZ47,OUT046,97.2042,4.0
FDQ11,OUT046,256.5988,4.0
FDT11,OUT046,186.7556,4.0
FDT23,OUT046,77.5986,4.0
FDY47,OUT046,130.131,4.0
FDR37,OUT046,183.3292,4.0
FDQ49,OUT046,157.663,4.0
FDA37,OUT046,123.1046,4.0
FDD26,OUT046,183.3924,4.0
FDF38,OUT046,39.6138,4.0
FDM02,OUT046,87.1198,4.0
FDC14,OUT046,40.5454,4.0
FDH50,OUT046,185.1266,4.0
FDJ26,OUT046,215.0218,4.0
FDZ25,OUT046,168.279,4.0
FDW02,OUT046,125.5704,4.0
FDW38,OUT046,53.7298,4.0
FDX38,OUT046,45.9376,4.0
FDQ26,OUT046,57.8562,4.0
FDB03,OUT046,241.0538,4.0
FDT26,OUT046,119.044,4.0
FDV26,OUT046,196.2794,4.0
FDP40,OUT046,112.6544,4.0
FDH04,OUT046,89.6488,4.0
FDD41,OUT046,105.0306,4.0
FDM16,OUT046,74.7354,4.0
FDI05,OUT046,74.4354,4.0
FDG05,OUT046,156.863,4.0
FDA04,OUT046,257.2962,4.0
FDI04,OUT046,198.4426,4.0
FDP28,OUT046,262.6936,4.0
FDF28,OUT046,124.1046,4.0
FDA40,OUT046,88.5856,4.0
FDY16,OUT046,184.4266,4.0
FDI41,OUT046,148.0418,4.0
FDE17,OUT046,149.5366,4.0
FDN56,OUT046,144.9786,4.0
FDS56,OUT046,260.7252,4.0
FDO31,OUT046,79.596,4.0
FDD44,OUT046,259.0646,4.0
FDV44,OUT046,190.1188,4.0
FDU31,OUT046,217.9508,4.0
FDR55,OUT046,189.5872,4.0
FDW19,OUT046,110.757,4.0
FDK20,OUT046,124.5072,4.0
FDS44,OUT046,239.6538,4.0
FDS31,OUT046,180.3318,4.0
FDS19,OUT046,76.0012,4.0
FDH45,OUT046,41.6796,4.0
FDO19,OUT046,48.3034,4.0
FDI08,OUT046,247.1092,4.0
FDW32,OUT046,84.3882,4.0
FDT32,OUT046,186.5214,4.0
FDB57,OUT046,220.6772,4.0
FDX31,OUT046,233.2958,4.0
FDP03,OUT046,121.8388,4.0
FDO27,OUT046,94.3752,4.0
FDR15,OUT046,153.2314,4.0
FDN03,OUT046,249.6408,4.0
FDT27,OUT046,234.6616,4.0
FDT15,OUT046,184.295,4.0
FDG33,OUT046,171.0764,4.0
FDX22,OUT046,208.7928,4.0
FDC22,OUT046,193.982,4.0
FDV10,OUT046,41.8112,4.0
FDX33,OUT046,158.5578,4.0
FDI34,OUT046,232.3668,4.0
FDM09,OUT046,169.679,4.0
FDO45,OUT046,89.5856,4.0
FDO09,OUT046,262.191,4.0
FDY33,OUT046,159.4262,4.0
FDP45,OUT046,252.2724,4.0
FDC34,OUT046,157.0972,4.0
FDY22,OUT046,144.5128,4.0
FDR34,OUT046,229.4352,4.0
FDX57,OUT046,97.0068,4.0
DRY23,OUT046,44.6112,4.0
DRC36,OUT046,175.0054,4.0
FDD47,OUT046,171.9448,4.0
FDD59,OUT046,78.296,4.0
FDS35,OUT046,65.7826,4.0
FDS52,OUT046,99.7016,4.0
NCY29,OUT046,56.893,4.0
NCW54,OUT046,55.3588,4.0
FDH60,OUT046,197.011,4.0
FDB26,OUT046,51.464,4.0
FDX39,OUT046,212.4586,4.0
FDO10,OUT046,55.5588,4.0
FDQ16,OUT045,108.0912,4.0
DRH11,OUT045,55.6614,4.0
FDX58,OUT045,182.695,4.0
FDO60,OUT017,45.3086,4.0
FDH57,OUT017,132.9284,4.0
DRO35,OUT017,114.2492,4.0
NCB42,OUT017,114.8492,4.0
NCY05,OUT017,34.6874,4.0
NCK05,OUT017,59.3536,4.0
NCW42,OUT017,220.7456,4.0
FDE58,OUT017,119.8124,4.0
DRI25,OUT017,56.6614,4.0
FDW23,OUT045,37.0164,4.0
FDW24,OUT045,50.2034,4.0
FDY59,OUT045,91.8462,4.0
FDF12,OUT045,149.1076,4.0
FDK24,OUT045,45.2744,4.0
FDH12,OUT045,107.128,4.0
FDI24,OUT045,177.637,4.0
FDJ48,OUT045,245.2118,4.0
FDN48,OUT045,93.0804,4.0
FDY48,OUT045,104.0332,4.0
FDN12,OUT045,110.2544,4.0
FDP60,OUT045,102.3016,4.0
FDV36,OUT045,127.102,4.0
FDP23,OUT045,218.3166,4.0
FDV23,OUT045,124.4046,4.0
FDU23,OUT045,164.6184,4.0
FDR35,OUT045,198.9742,4.0
FDW59,OUT045,84.3566,4.0
FDP11,OUT045,217.5166,4.0
FDS47,OUT045,88.7856,4.0
FDO13,OUT045,164.5526,4.0
FDN13,OUT045,98.5358,4.0
FDI26,OUT045,177.1344,4.0
FDK38,OUT045,149.3734,4.0
FDK14,OUT045,82.8934,4.0
FDT49,OUT045,104.828,4.0
FDS49,OUT045,78.3644,4.0
FDS01,OUT045,177.3686,4.0
FDB50,OUT045,76.7986,4.0
FDP25,OUT045,216.5824,4.0
FDC38,OUT045,134.2942,4.0
FDC50,OUT045,94.4094,4.0
FDN02,OUT045,206.8638,4.0
FDD02,OUT045,118.4124,4.0
FDY50,OUT045,87.8172,4.0
FDB27,OUT045,196.5768,4.0
FDB16,OUT045,87.6198,4.0
DRG27,OUT045,39.1138,4.0
FDC04,OUT045,241.3854,4.0
FDV02,OUT045,172.4106,4.0
FDT38,OUT045,83.1566,4.0
FDY52,OUT045,63.2536,4.0
FDR04,OUT045,97.0068,4.0
FDD17,OUT045,238.7906,4.0
FDE16,OUT045,207.8954,4.0
FDZ04,OUT045,61.351,4.0
FDE53,OUT045,106.128,4.0
FDF41,OUT045,246.846,4.0
FDG04,OUT045,187.5898,4.0
FDI28,OUT045,79.6302,4.0
FDT04,OUT045,40.1822,4.0
FDF04,OUT045,257.7304,4.0
FDK52,OUT045,226.1062,4.0
FDX43,OUT045,165.85,4.0
FDZ55,OUT045,160.892,4.0
FDA31,OUT045,171.708,4.0
FDX20,OUT045,225.172,4.0
FDJ56,OUT045,101.77,4.0
FDK56,OUT045,185.2898,4.0
FDV31,OUT045,175.337,4.0
FDJ32,OUT045,60.4536,4.0
FDU07,OUT045,152.8366,4.0
FDX08,OUT045,179.3318,4.0
FDX55,OUT045,216.4166,4.0
FDF32,OUT045,198.9426,4.0
FDY19,OUT045,116.5466,4.0
FDB45,OUT045,103.3306,4.0
DRF23,OUT045,174.4396,4.0
DRK11,OUT045,148.2392,4.0
DRG23,OUT045,152.5682,4.0
DRK59,OUT045,232.9616,4.0
DRJ11,OUT045,190.9872,4.0
DRO59,OUT045,75.0012,4.0
DRH23,OUT045,56.4614,4.0
DRN59,OUT045,45.506,4.0
DRJ23,OUT045,187.6872,4.0
NCO05,OUT045,98.6384,4.0
NCJ17,OUT045,84.9224,4.0
NCI17,OUT045,96.641,4.0
NCL29,OUT045,158.9604,4.0
NCX29,OUT045,145.6102,4.0
NCR05,OUT045,200.2084,4.0
NCV05,OUT045,152.4656,4.0
NCK17,OUT045,38.948,4.0
NCA53,OUT045,48.8034,4.0
NCZ17,OUT045,37.3506,4.0
NCT29,OUT045,121.9414,4.0
NCY29,OUT045,54.693,4.0
NCC42,OUT045,140.4838,4.0
NCX05,OUT045,114.8492,4.0
NCD42,OUT045,39.3506,4.0
NCQ53,OUT045,237.359,4.0
NCX41,OUT045,211.7244,4.0
NCW05,OUT045,108.8938,4.0
NCU30,OUT045,161.121,4.0
NCY42,OUT045,143.347,4.0
NCZ30,OUT045,121.6098,4.0
NCY18,OUT045,177.1054,4.0
NCQ30,OUT045,123.8414,4.0
NCS06,OUT045,261.591,4.0
NCE55,OUT045,176.837,4.0
NCJ54,OUT045,233.0642,4.0
NCA18,OUT045,115.7492,4.0
NCI06,OUT045,179.266,4.0
NCV06,OUT045,192.2478,4.0
NCK54,OUT045,114.715,4.0
NCP18,OUT045,149.3708,4.0
NCS18,OUT045,106.3938,4.0
NCS54,OUT045,176.437,4.0
NCW06,OUT045,190.8162,4.0
NCQ54,OUT045,168.4474,4.0
NCI55,OUT045,120.9414,4.0
NCG30,OUT045,123.1046,4.0
NCG43,OUT045,91.4462,4.0
NCI30,OUT045,247.346,4.0
NCA06,OUT045,37.219,4.0
NCR30,OUT045,76.3696,4.0
FDK55,OUT045,89.1172,4.0
NCK19,OUT045,194.3478,4.0
NCK07,OUT045,163.9526,4.0
NCL07,OUT045,40.248,4.0
NCI31,OUT045,35.519,4.0
FDH21,OUT045,159.5604,4.0
FDX34,OUT045,120.1098,4.0
FDR58,OUT045,92.6462,4.0
FDL33,OUT045,193.9452,4.0
FDQ58,OUT045,154.034,4.0
FDT21,OUT045,248.9092,4.0
FDK21,OUT045,248.3408,4.0
FDB22,OUT045,155.2998,4.0
FDT34,OUT045,104.0964,4.0
FDT22,OUT045,60.622,4.0
FDR45,OUT045,238.6222,4.0
FDP58,OUT045,218.3482,4.0
FDT46,OUT045,49.8008,4.0
FDZ45,OUT045,197.1084,4.0
FDC47,OUT045,226.9694,4.0
FDJ09,OUT045,46.9744,4.0
FDX45,OUT045,156.663,4.0
FDR46,OUT045,147.776,4.0
FDP57,OUT045,101.299,4.0
FDY10,OUT045,114.9176,4.0
FDB59,OUT045,197.6084,4.0
FDR09,OUT045,258.0962,4.0
FDU34,OUT045,126.3046,4.0
FDO57,OUT045,160.9578,4.0
FDQ21,OUT045,120.8756,4.0
DRG48,OUT045,146.3102,4.0
DRJ01,OUT045,160.5236,4.0
DRE13,OUT045,85.8198,4.0
DRJ49,OUT045,127.1652,4.0
DRD12,OUT045,91.4146,4.0
DRK01,OUT045,94.0436,4.0
DRH13,OUT045,105.828,4.0
DRD37,OUT045,47.406,4.0
DRD49,OUT045,237.7564,4.0
DRF13,OUT045,144.4444,4.0
DRL49,OUT045,140.5812,4.0
DRD13,OUT045,65.6168,4.0
FDD35,OUT045,120.244,4.0
FDD11,OUT045,251.704,4.0
FDF35,OUT045,105.9938,4.0
FDG59,OUT045,39.6164,4.0
FDX23,OUT017,94.1436,4.0
FDF12,OUT017,149.3076,4.0
FDC48,OUT017,84.1592,4.0
FDB60,OUT017,195.8136,4.0
FDE24,OUT017,140.9812,4.0
FDL36,OUT017,91.583,4.0
FDN12,OUT017,112.7544,4.0
FDQ24,OUT017,253.3724,4.0
FDW48,OUT017,81.0618,4.0
FDP11,OUT017,218.2166,4.0
FDV47,OUT017,84.4566,4.0
FDH38,OUT017,118.3808,4.0
FDK14,OUT017,83.3934,4.0
FDY13,OUT017,74.767,4.0
FDT13,OUT017,188.7214,4.0
FDO38,OUT017,76.4986,4.0
FDD50,OUT017,170.4132,4.0
FDG26,OUT017,257.633,4.0
DRI03,OUT017,176.7028,4.0
FDS14,OUT017,155.1288,4.0
FDC39,OUT017,205.7296,4.0
FDB39,OUT017,55.8272,4.0
DRG51,OUT017,166.0526,4.0
FDW50,OUT017,166.1158,4.0
FDX14,OUT017,73.8354,4.0
DRI39,OUT017,54.893,4.0
DRJ51,OUT017,231.1668,4.0
FDV50,OUT017,123.273,4.0
FDD39,OUT017,217.685,4.0
FDX26,OUT017,182.3292,4.0
FDX50,OUT017,110.4228,4.0
FDT40,OUT017,125.2678,4.0
FDY52,OUT017,59.7536,4.0
FDJ41,OUT017,262.0594,4.0
FDR04,OUT017,98.8068,4.0
FDF16,OUT017,147.6076,4.0
